Organization ID,Organization Name,Completed Reg Req,Reg Form,Signatory,T&C,Organization Type,Callink URL,Callink Designation,Primary Campus Advisor
46021,Partnership for Pre-Professional Pilipinxs ,Yes,Approved,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/p4,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
304136,Partnerships Across the Decades,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/partnershipsacrossdecades,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
91611,PartySafe at Cal,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/partysafecal,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
46475,Patent Pending!,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/gapatentpending,OASIS Center Category: Academic RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
91942,PATH to Care Center Peer Educators,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/PATHtoCare_PeerEducators,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
85562,Patient Advocacy Student Group,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/pasg,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
46512,Patriots for Peace at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/patriotsforpeace,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
159014,PAVE,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/PAVE,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
74512,Paving an Accessible Trail to Higher Education,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/path,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
385772,Paw Capital,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/pawcapital,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
59605,Paws and Claws of Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/pawsandclaws,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
158866,Paws for Mental Health,Yes,Approved,5,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/pawsformentalhealth,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
360321,Paws Up,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/PawsUp,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
361223,Payment for Placements at Berkeley,No,Not Started,2,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/P4Patberkeley,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
46194,Peace Corps of Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/berkeleypeacecorpsclub,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
91395,Peace Talks,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/peacetalks,LEAD Center Category: Political & Advocacy RSO,Millicent Morris-Chaney at millicen@berkeley.edu
91279,PEB Association at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/peb,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
289443,Pediatric Advocacy Associaton ,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/PediatricAdvocacyAssociation,LEAD Center Category: Political & Advocacy RSO,Millicent Morris-Chaney at millicen@berkeley.edu
92031,Peer Health Exchange,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/peerhealthexchange,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
221672,Peer Wellness Coalition ,No,Approved,1,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/peerwellnesscoalition,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
91321,"Peers Espousing Amiability, Cooperation, and Education",No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/peacetutoring,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
46745,Peking University Alumni Association at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/gapekinguniversityalumniassociationatberkeley,LEAD Center Category: Cultural & Identity/International RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
334118,Pen Pals at Berkeley,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/penpals,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
221837,Pencil to Paper,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/penciltopaper,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
135423,Pencils of Promise at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/PoP,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
91997,Pennies for Patients Committee at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/penniesforpatients,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
92032,People Eliminating Resource Scarcity in Support of Teachers,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/persist,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
324646,People of Color in Greek Life ,No,Not Started,0,In Progress,CalGreeks Affinity Groups,https://callink.berkeley.edu/actioncenter/organization/pocingreek,LEAD Center Category: CalGreeks Fraternity & Sorority Support Organizations,Jeff Woods atjeff.woods@berkeley.edu
238021,People's Park Solidarity Committee,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/PPSC,LEAD Center Category: Political & Advocacy RSO,Millicent Morris-Chaney at millicen@berkeley.edu
378979,Perennial QT Film Club,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/PerennialQTFilmClub,LEAD Center Category: LGBTQ+ RSO,Vic Sanchez atvictor.sanchez@berkeley.edu
45960,Perennial: The Undergraduate Environmental Journal of Berkeley,No,Inprogress,2,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/PerennialEnvironmentalJournal,LEAD Center Category: Media & Publications RSO,Melissa Landeros at melissalanderos@berkeley.edu
361548,Perfect Fifth ,No,Approved,1,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/perfectfifth,LEAD Center Category: Performing Arts RSO,Luly Sbeta at wsbeta@berkeley.edu
91728,Performance Ballroom Dancers,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/performanceballroomdancers,LEAD Center Category: Performing Arts RSO,Luly Sbeta at wsbeta@berkeley.edu
46699,Performance Studies Research Collective,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/performancestudiesresearchcollective,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
321029,Performances @ Berkeley,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/performancesberkeley,LEAD Center Category: Engineering/Computer Science RSO,Jon Rey at jonrey@berkeley.edu
234224,"Period Project at Berkeley, The",No,Inprogress,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/theperiodprojectatberkeley,LEAD Center Category: Political & Advocacy RSO,Millicent Morris-Chaney at millicen@berkeley.edu
91221,Personal Computer Master Race at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/PCMRatberkeley,LEAD Center Category: Engineering/Computer Science RSO,Melissa Landeros at melissalanderos@berkeley.edu
83047,Personal Finance Club,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/PersonalFinanceClub,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
46142,Perspective Magazine,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/perspectivemagazine,LEAD Center Category: Media & Publications RSO,Melissa Landeros at melissalanderos@berkeley.edu
220948,Perspicacious Humanists at Berkeley,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/perspicacioushumanistsatberkeley,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,Melissa Landeros at melissalanderos@berkeley.edu
91675,Persuasive Technology at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/persuasivetechnology,LEAD Center Category: Engineering/Computer Science RSO,Melissa Landeros at melissalanderos@berkeley.edu
385232,Pet Parent Alliance,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/petparentalliance,LEAD Center Category: Recreational RSO,Millicent Morris-Chaney at millicen@berkeley.edu
114883,Phalanx: Pre-Medical Consulting,No,Not Started,1,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/PhalanxConsulting,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
73012,PhD Consulting Club at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/phdcc,OASIS Center Category: Academic RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
46367,"Phi Alpha Delta Law Fraternity, International",No,Inprogress,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/BerkeleyPAD,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
91298,Phi Alpha National Honor Society for Social Work,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/phialphanationalhonorsocietyforsocialwork,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
46022,Phi Alpha Theta,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/phialphathetaakahistoryhonorsociety,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
135879,"Phi Beta Sigma, Fraternity Incorporated",No,Not Started,1,In Progress,CalGreeks,https://callink.berkeley.edu/actioncenter/organization/phibetasigma,,CalGreeks Advisor Jeffery Woods at jeff.woods@berkeley.edu
46695,Phi Chi Pre-Health Fraternity,No,Inprogress,3,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/phichi,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
46190,Phi Delta Epsilon,No,Not Started,3,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/phideberkeley,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
91651,Phi Delta Theta,No,Not Started,0,In Progress,CalGreeks,https://callink.berkeley.edu/actioncenter/organization/phideltatheta,LEAD Center Category: CalGreeks Interfraternity Council (IFC) Fraternities,CalGreeks Advisor Jeffery Woods at jeff.woods@berkeley.edu
46700,Phi Gamma Nu,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/phigammanu,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
91653,Phi Kappa Psi,No,Not Started,0,In Progress,CalGreeks,https://callink.berkeley.edu/actioncenter/organization/phikappapsifraternity,LEAD Center Category: CalGreeks Interfraternity Council (IFC) Fraternities,CalGreeks Advisor Jeffery Woods at jeff.woods@berkeley.edu
92033,Phi Kappa Sigma,No,Not Started,0,In Progress,CalGreeks,https://callink.berkeley.edu/actioncenter/organization/phikappasigma,LEAD Center Category: CalGreeks Interfraternity Council (IFC) Fraternities,CalGreeks Advisor Jeffery Woods at jeff.woods@berkeley.edu
91654,Phi Kappa Tau,No,Not Started,0,In Progress,CalGreeks,https://callink.berkeley.edu/actioncenter/organization/phikappatau,LEAD Center Category: CalGreeks Interfraternity Council (IFC) Fraternities,CalGreeks Advisor Jeffery Woods at jeff.woods@berkeley.edu
94160,Phi Lambda Rho,No,Not Started,0,In Progress,CalGreeks,https://callink.berkeley.edu/actioncenter/organization/philambdarho,LEAD Center Category: CalGreeks Multicultural Greek Council (MCGC) Fraternities & Sororities,Jeff Woods atjeff.woods@berkeley.edu
46023,Phi Sigma Pi National Honor Fraternity,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/calpsp,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
91838,Phi Sigma Rho,No,Not Started,2,In Progress,CalGreeks,https://callink.berkeley.edu/actioncenter/organization/phisigmarho,LEAD Center Category: CalGreeks Multicultural Greek Council (MCGC) Fraternities & Sororities,Jeff Woods atjeff.woods@berkeley.edu
91302,Philosophy Forum ,No,Approved,2,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/philosophyforum,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
91623,Philosophy of Computation at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/POCAB,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
46593,Philosophy Student Reading Group,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/gaphilosophystudentreadinggroup,OASIS Center Category: Academic RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
157530,Phoenix Consulting Group,Yes,Approved,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/phoenixconsulting,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
91440,Phoenix Scholars,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/phoenixscholars,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
138790,Phoenix Symphony at Berkeley  ,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/phoenixsymphony,LEAD Center Category: Performing Arts RSO,Luly Sbeta at wsbeta@berkeley.edu
46446,PhotoCubs ,No,Approved,3,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/ucberkeleyphotobears,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
46585,Photographers at Berkeley,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/photographersatberkeley,LEAD Center Category: Arts RSO,Luly Sbeta at wsbeta@berkeley.edu
91917,Photowalk Club,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/photowalkclub,LEAD Center Category: Recreational RSO,Millicent Morris-Chaney at millicen@berkeley.edu
46366,Physics Graduate Student Association,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/gaphysicsgraduatestudentassociation,OASIS Center Category: Academic RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
91700,Pi Beta Phi,No,Not Started,0,In Progress,CalGreeks,https://callink.berkeley.edu/actioncenter/organization/pibetaphi,LEAD Center Category: CalGreeks Panhellenic Council (PHC) Sororities,Jeff Woods atjeff.woods@berkeley.edu
94158,Pi Eta Beta,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/pietabeta,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
91656,Pi Kappa Alpha,No,Not Started,0,In Progress,CalGreeks,https://callink.berkeley.edu/actioncenter/organization/pikappaalpha,LEAD Center Category: CalGreeks Interfraternity Council (IFC) Fraternities,CalGreeks Advisor Jeffery Woods at jeff.woods@berkeley.edu
91658,Pi Kappa Phi,No,Not Started,0,In Progress,CalGreeks,https://callink.berkeley.edu/actioncenter/organization/pikappaphifraternity,LEAD Center Category: CalGreeks Interfraternity Council (IFC) Fraternities,CalGreeks Advisor Jeffery Woods at jeff.woods@berkeley.edu
91659,Pi Lambda Phi,No,Not Started,0,In Progress,CalGreeks,https://callink.berkeley.edu/actioncenter/organization/pilambdaphi,LEAD Center Category: CalGreeks Interfraternity Council (IFC) Fraternities,CalGreeks Advisor Jeffery Woods at jeff.woods@berkeley.edu
46533,Pi Sigma Alpha - Iota Chapter,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/pisigmaalpha,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
91822,Pi Sigma Epsilon,Yes,Approved,5,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/PSE,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
46026,Pi Tau Sigma,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/pitausigma,LEAD Center Category: Engineering/Computer Science RSO,Jon Rey at jonrey@berkeley.edu
91903,Pickleball at Berkeley,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/PickleballatBerkeley,LEAD Center Category: Recreational RSO,Millicent Morris-Chaney at millicen@berkeley.edu
378148,Pickleball for Cool Grads Club,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/PickleballforCoolGradsClub,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
138336,PictoKit: Co-Design in Learning,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/pictokit,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
378155,Piedmont Consulting Group,No,Approved,1,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/piedmontconsultinggroup,LEAD Center Category: Professional RSO,Other
46027,Pilipino American Alliance ,Yes,Approved,5,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/PAA,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,Melissa Landeros at melissalanderos@berkeley.edu
46462,Pilipino American Graduate Student Association,No,Not Started,1,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/ga_pagasa,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
46360,Pilipino American Law Society ,No,Approved,1,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/gapilipinoamericanlawsociety,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
46028,Pilipino Association for Health Careers,No,Inprogress,3,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/pahc,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
135440,Pilipino Basketball Association,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/PBA,LEAD Center Category: Recreational RSO,Millicent Morris-Chaney at millicen@berkeley.edu
46191,Pilipinx Academic Student Services,Yes,Approved,5,Yes,Sponsored Student Organizations,https://callink.berkeley.edu/actioncenter/organization/pilipinoacademicstudentservices,LEAD Center Category:bridges - Recruitment & Retention Centers,Jose Fernandez atjosefernandez@berkeley.edu
46031,"Pilipinx Association of Scientists, Architects, and Engineers",Yes,Approved,5,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/PASAE,LEAD Center Category: Engineering/Computer Science RSO,Jon Rey at jonrey@berkeley.edu
320988,Pinnacle Consulting,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/pinnacleconsulting,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
115755,Pioneers in Engineering ,No,Approved,3,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/pie,LEAD Center Category: Engineering/Computer Science RSO,Jon Rey at jonrey@berkeley.edu
378166,Pipers of Hamelin,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/PipersofHamelin,LEAD Center Category: Performing Arts RSO,Luly Sbeta at wsbeta@berkeley.edu
91929,Pivot Consulting,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/pivotconsulting,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
342455,Plaintiffs' Law Association ,Yes,Approved,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/plaintiffslawassociation,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
46500,Plan International at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/planinternational,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
46358,Planning Students Association,No,Approved,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/gaplanningstudentsassociation,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
115617,Plant & Microbial Biology Graduate Student Group,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/PMBG,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
67825,Plant and Environmental Biology Club,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/plant,LEAD Center Category: Environmental & Sustainability RSO,Sharon Daraphonhdeth atsdara@berkeley.edu
343330,Plant Futures at Berkeley,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/plantfutures,LEAD Center Category: Environmental & Sustainability RSO,Sharon Daraphonhdeth atsdara@berkeley.edu
91304,Planty Social,No,Inprogress,1,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/PlantySocial,OASIS Center Category: Academic RSO,Carli Baker atcarli.baker@berkeley.edu
91823,PLCs at Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/plcs,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
303907,PlexTech,No,Inprogress,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/plextech,LEAD Center Category: Professional RSO,Jon Rey at jonrey@berkeley.edu
92168,Plurality,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/plurality,LEAD Center Category: LGBTQ+ RSO,Mauro Sifuentes
140550,Podiatric Focus Group,No,Not Started,0,In Progress,NEW ORG PENDING FINAL COMPLETION OF APPROVAL STEPS,https://callink.berkeley.edu/actioncenter/organization/PFG,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
91389,Poetry for the People Student Allies,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/poetryforthepeoplestudentallies,LEAD Center Category: Arts RSO,Luly Sbeta at wsbeta@berkeley.edu
91305,Poetry Forum of Berkeley,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/poetryforum,OASIS Center Category: Academic RSO,Jon Rey at jonrey@berkeley.edu
46357,Point of Care Diagnostics Idea Lab,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/gapointofcarediagnosticsidealab,LEAD Center Category: Service RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
144535,Pointe of Berkeley ,Yes,Approved,4,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/ballet,LEAD Center Category: Performing Arts RSO,Luly Sbeta at wsbeta@berkeley.edu
91920,Pokemon Club at Berkeley ,Yes,Approved,4,Yes,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/pokemonclub,LEAD Center Category: Recreational RSO,Millicent Morris-Chaney at millicen@berkeley.edu
84625,Poker at Berkeley,No,Inprogress,4,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/pokeratberkeley,LEAD Center Category: Recreational RSO,Millicent Morris-Chaney at millicen@berkeley.edu
91240,Police Review Project,No,Not Started,0,In Progress,Registered Student Organizations,https://callink.berkeley.edu/actioncenter/organization/policereviewproject,LEAD Center Category: Service RSO,Emily Enriquez at emilyenriquez@berkeley.edu
121255,Policy Communicators,No,Not Started,0,In Progress,FROZEN GROUP PENDING COMPLETION OF REGISTRATION STEPS,https://callink.berkeley.edu/actioncenter/organization/policycommunication,LEAD Center Category: Graduate Student RSO,Jon Rey (Grad RSO OASIS Advisor) at jonrey@berkeley.edu
